source_index,target_index,source_cell_type,target_cell_type,distance_um,edge_cost,distance_decay_attention
320,322,fibroblast,epithelial,8.8256,0.05883733183145523,1.0
5846,5838,fibroblast,epithelial,8.813824,0.058758825063705444,1.0
5585,5905,fibroblast,epithelial,8.801586,0.05867724120616913,1.0
3870,3607,fibroblast,epithelial,8.776962,0.058513082563877106,1.0
6962,6990,fibroblast,epithelial,8.7655115,0.058436743915081024,1.0
4806,479,fibroblast,epithelial,10.005426,0.06670284271240234,1.0
22,3298,fibroblast,epithelial,8.754818,0.05836545303463936,1.0
5463,3253,fibroblast,epithelial,8.75375,0.058358334004879,1.0
6273,6271,fibroblast,immune,17.490917,0.11660611629486084,1.0
3985,4009,fibroblast,immune,17.490198,0.11660131812095642,1.0
5177,5179,fibroblast,immune,17.476168,0.11650778353214264,1.0
4655,4666,fibroblast,epithelial,8.7358055,0.05823870375752449,1.0
2779,2777,fibroblast,epithelial,9.960734,0.06640489399433136,1.0
4975,4969,fibroblast,epithelial,8.729544,0.058196958154439926,1.0
4417,559,fibroblast,epithelial,9.563735,0.0637582316994667,1.0
3768,170,fibroblast,immune,17.437319,0.11624879390001297,1.0
420,423,fibroblast,epithelial,8.71803,0.05812019854784012,1.0
5238,5237,fibroblast,immune,8.713121,0.05808747559785843,1.0
6496,6498,fibroblast,immune,17.391573,0.11594381928443909,1.0
7063,7061,fibroblast,immune,10.61892,0.0707928016781807,1.0
4963,4957,fibroblast,immune,17.35748,0.11571652442216873,1.0
3903,3833,fibroblast,immune,17.347706,0.11565136909484863,1.0
3835,3838,fibroblast,immune,17.338455,0.1155897006392479,1.0
6838,2381,fibroblast,immune,17.333181,0.11555454134941101,1.0
2792,2793,fibroblast,epithelial,8.641463,0.05760975554585457,1.0
6137,6138,fibroblast,immune,9.590874,0.0639391615986824,1.0
3994,3992,fibroblast,immune,17.210224,0.11473482847213745,1.0
3850,3810,fibroblast,immune,17.201906,0.11467937380075455,1.0
5260,5257,fibroblast,immune,17.198051,0.11465367674827576,1.0
6876,6122,fibroblast,immune,17.188856,0.11459237337112427,1.0
4895,4931,fibroblast,immune,17.184895,0.11456596106290817,1.0
3379,3526,fibroblast,immune,17.183277,0.11455518007278442,1.0
3900,3890,fibroblast,immune,8.587344,0.05724896118044853,1.0
3706,3980,fibroblast,immune,17.167118,0.1144474521279335,1.0
3346,3419,fibroblast,immune,17.155523,0.11437015235424042,1.0
3405,3434,fibroblast,immune,17.14557,0.11430380493402481,1.0
3491,230,fibroblast,epithelial,8.570836,0.05713890865445137,1.0
6104,6106,fibroblast,immune,17.12192,0.11414612829685211,1.0
6453,6451,fibroblast,immune,17.090622,0.11393748223781586,1.0
4786,383,fibroblast,epithelial,9.15506,0.06103373318910599,1.0
6427,6481,fibroblast,epithelial,11.588449,0.07725632190704346,1.0
3488,3526,fibroblast,immune,17.066021,0.11377347260713577,1.0
504,5281,fibroblast,epithelial,15.482076,0.11374316364526749,0.9895259
6068,1856,fibroblast,epithelial,8.529112,0.05686074495315552,1.0
234,454,fibroblast,epithelial,8.522558,0.056817054748535156,1.0
4419,562,fibroblast,epithelial,8.52079,0.05680526793003082,1.0
26,4020,fibroblast,epithelial,8.5188465,0.05679231137037277,1.0
3358,3354,fibroblast,immune,17.0328,0.11355200409889221,1.0
6742,1282,fibroblast,epithelial,8.515441,0.05676960572600365,1.0
3349,175,fibroblast,immune,17.019064,0.11346042901277542,1.0
3788,3824,fibroblast,immune,16.979044,0.11319362372159958,1.0
7154,2380,fibroblast,immune,16.962118,0.11308078467845917,1.0
6826,6149,fibroblast,immune,16.95785,0.11305233091115952,1.0
4388,2183,fibroblast,epithelial,8.473654,0.056491024792194366,1.0
273,256,fibroblast,epithelial,8.704204,0.058028023689985275,1.0
6794,6797,fibroblast,immune,16.92056,0.11280374228954315,1.0
3766,171,fibroblast,immune,16.919697,0.11279797554016113,1.0
2959,2957,fibroblast,epithelial,8.458087,0.056387245655059814,1.0
6123,6122,fibroblast,immune,16.903524,0.11269016563892365,1.0
5156,5157,fibroblast,epithelial,12.165745,0.08110496401786804,1.0
3547,92,fibroblast,immune,16.895313,0.11263541877269745,1.0
3728,3656,fibroblast,immune,16.87109,0.11247393488883972,1.0
3373,3367,fibroblast,immune,16.863365,0.11242243647575378,1.0
108,4886,fibroblast,epithelial,8.426498,0.05617665499448776,1.0
3323,174,fibroblast,immune,16.850801,0.11233867704868317,1.0
6099,6290,fibroblast,immune,16.805475,0.11203650385141373,1.0
3561,3562,fibroblast,immune,8.489599,0.056597329676151276,1.0
2919,2852,fibroblast,epithelial,8.388032,0.05592021346092224,1.0
6968,2520,fibroblast,epithelial,15.490099,0.11158556491136551,0.99171627
3413,3399,fibroblast,immune,16.727581,0.11151720583438873,1.0
3758,4023,fibroblast,immune,16.716011,0.11144006997346878,1.0
6272,1891,fibroblast,immune,16.696684,0.11131122708320618,1.0
3374,222,fibroblast,immune,16.65473,0.11103153228759766,1.0
5313,5311,fibroblast,epithelial,15.425953,0.11095353215932846,0.991919
7046,2348,fibroblast,immune,8.319286,0.055461909621953964,1.0
4726,500,fibroblast,epithelial,8.316463,0.055443089455366135,1.0
3907,165,fibroblast,immune,16.627829,0.1108521893620491,1.0
3485,3526,fibroblast,immune,16.609896,0.11073263734579086,1.0
32,31,fibroblast,epithelial,8.300202,0.05533468350768089,1.0
3568,3562,fibroblast,immune,8.2988205,0.0553254708647728,1.0
6829,6140,fibroblast,epithelial,8.289301,0.0552620068192482,1.0
2353,7031,fibroblast,epithelial,8.260925,0.0550728365778923,1.0
3430,3429,fibroblast,immune,16.51533,0.11010219901800156,1.0
2966,2960,fibroblast,epithelial,8.253446,0.05502296984195709,1.0
3827,167,fibroblast,immune,16.478891,0.10985927283763885,1.0
6126,6122,fibroblast,immune,16.473951,0.10982634127140045,1.0
4700,577,fibroblast,epithelial,10.04584,0.0669722706079483,1.0
5964,5961,fibroblast,immune,16.469578,0.10979718714952469,1.0
633,636,fibroblast,epithelial,8.233553,0.05489035323262215,1.0
273,274,fibroblast,epithelial,8.23033,0.05486886948347092,1.0
3861,3840,fibroblast,immune,16.432644,0.10955096036195755,1.0
4880,2775,fibroblast,epithelial,8.97128,0.059808533638715744,1.0
5012,3271,fibroblast,epithelial,15.341449,0.1093447282910347,0.9929565
5217,85,fibroblast,epithelial,15.38509,0.10932963341474533,0.99326044
3409,216,fibroblast,immune,16.370459,0.10913638770580292,1.0
6826,6827,fibroblast,immune,16.352793,0.10901861637830734,1.0
2382,2383,fibroblast,epithelial,8.162248,0.054414983838796616,1.0
3521,4002,fibroblast,immune,16.318079,0.10878719389438629,1.0
3804,3793,fibroblast,epithelial,8.147081,0.05431387573480606,1.0
4456,4458,fibroblast,epithelial,8.145557,0.054303716868162155,1.0
3550,92,fibroblast,immune,16.286833,0.1085788831114769,1.0
6841,6846,fibroblast,immune,16.272688,0.10848458856344223,1.0
3559,3572,fibroblast,epithelial,8.331616,0.055544108152389526,1.0
3349,3351,fibroblast,immune,16.192842,0.10795228183269501,1.0
3364,3363,fibroblast,immune,16.186495,0.10790996253490448,1.0
4091,2632,fibroblast,epithelial,8.092052,0.05394701659679413,1.0
6099,6289,fibroblast,immune,16.160372,0.10773581266403198,1.0
6279,1779,fibroblast,immune,16.155201,0.10770133882761002,1.0
3753,3747,fibroblast,immune,16.152403,0.10768268257379532,1.0
3421,3412,fibroblast,immune,16.146725,0.10764483362436295,1.0
5778,5774,fibroblast,epithelial,8.065423,0.053769487887620926,1.0
3410,3780,fibroblast,immune,16.101677,0.10734451562166214,1.0
3444,189,fibroblast,epithelial,8.045402,0.053636010736227036,1.0
3345,3412,fibroblast,immune,16.082157,0.10721438378095627,1.0
522,520,fibroblast,epithelial,8.025582,0.05350388213992119,1.0
450,451,fibroblast,epithelial,8.961496,0.059743307530879974,1.0
3617,5221,fibroblast,immune,16.017044,0.1067802906036377,1.0
4914,4918,fibroblast,immune,16.013697,0.10675797611474991,1.0
560,5223,fibroblast,immune,16.01302,0.10675346106290817,1.0
2757,2759,fibroblast,epithelial,8.001684,0.05334456264972687,1.0
727,4674,fibroblast,epithelial,8.000006,0.05333337187767029,1.0
159,152,fibroblast,epithelial,7.995378,0.053302519023418427,1.0
6134,6131,fibroblast,immune,15.922323,0.10614882409572601,1.0
775,781,fibroblast,epithelial,7.957226,0.05304817110300064,1.0
1295,1292,fibroblast,epithelial,8.3007965,0.05533864349126816,1.0
5324,4917,fibroblast,immune,7.946815,0.05297876521945,1.0
3679,3646,fibroblast,epithelial,10.251818,0.06834544986486435,1.0
3567,3572,fibroblast,epithelial,7.9359207,0.052906136959791183,1.0
4806,485,fibroblast,epithelial,8.351804,0.05567869171500206,1.0
4786,4792,fibroblast,epithelial,7.9312906,0.05287526920437813,1.0
3739,3757,fibroblast,immune,15.804383,0.10536255687475204,1.0
3648,3646,fibroblast,epithelial,10.176653,0.06784435361623764,1.0
3834,3832,fibroblast,immune,15.80153,0.1053435355424881,1.0
6278,6280,fibroblast,immune,15.775671,0.10517113655805588,1.0
4417,562,fibroblast,epithelial,7.8867707,0.05257847160100937,1.0
5164,5160,fibroblast,immune,15.763421,0.105089470744133,1.0
3785,3784,fibroblast,immune,15.7430315,0.10495354235172272,1.0
3040,5612,fibroblast,epithelial,7.8644686,0.052429791539907455,1.0
4804,2119,fibroblast,epithelial,8.461546,0.056410305202007294,1.0
7130,3960,fibroblast,epithelial,15.292722,0.10451334714889526,0.9974414
4743,4742,fibroblast,epithelial,7.82147,0.05214313045144081,1.0
3891,171,fibroblast,immune,15.5971,0.1039806678891182,1.0
3846,3838,fibroblast,immune,15.586083,0.10390722006559372,1.0
3433,3436,fibroblast,immune,15.56843,0.10378953069448471,1.0
7065,7066,fibroblast,epithelial,7.759463,0.051729753613471985,1.0
5902,984,fibroblast,epithelial,7.756634,0.05171089619398117,1.0
4962,4920,fibroblast,immune,15.472326,0.10314884036779404,1.0
3413,3738,fibroblast,immune,15.444892,0.10296594351530075,1.0
3331,3351,fibroblast,immune,15.375269,0.10250179469585419,1.0
7126,3824,fibroblast,immune,15.360153,0.1024010181427002,1.0
5981,5978,fibroblast,immune,7.677103,0.05118068680167198,1.0
3543,3931,fibroblast,immune,15.329302,0.10219534486532211,1.0
6052,6012,fibroblast,immune,7.6521497,0.05101433023810387,1.0
5121,5110,fibroblast,epithelial,9.783433,0.06522288918495178,1.0
186,191,fibroblast,epithelial,7.6336064,0.050890710204839706,1.0
6135,6138,fibroblast,immune,7.631312,0.05087541416287422,1.0
5156,5153,fibroblast,epithelial,10.523109,0.07015406340360641,1.0
3410,3411,fibroblast,immune,15.214707,0.10143138468265533,1.0
5299,5334,fibroblast,epithelial,7.6063666,0.050709109753370285,1.0
6486,1103,fibroblast,epithelial,7.6058655,0.050705768167972565,1.0
1295,1293,fibroblast,epithelial,7.603352,0.05068901553750038,1.0
3994,3688,fibroblast,immune,15.173425,0.10115616768598557,1.0
4031,4059,fibroblast,immune,15.132358,0.1008823812007904,1.0
3974,3975,fibroblast,immune,15.11988,0.10079919546842575,1.0
6826,6825,fibroblast,immune,15.105165,0.10070109367370605,1.0
5227,5232,fibroblast,immune,15.105116,0.10070077329874039,1.0
6098,6082,fibroblast,epithelial,15.103716,0.10069143772125244,1.0
6282,6106,fibroblast,immune,15.050872,0.1003391444683075,1.0
3445,229,fibroblast,immune,15.04242,0.10028280317783356,1.0
4806,4808,fibroblast,epithelial,7.5129676,0.05008644983172417,1.0
2779,5152,fibroblast,epithelial,7.5045757,0.050030503422021866,1.0
52,502,fibroblast,epithelial,9.752528,0.06501685827970505,1.0
6966,6969,fibroblast,immune,14.976392,0.0998426154255867,1.0
5245,5233,fibroblast,immune,14.974139,0.0998275950551033,1.0
3982,3983,fibroblast,epithelial,14.967254,0.09978169202804565,1.0
5165,5160,fibroblast,immune,14.9637,0.09975799918174744,1.0
5850,5855,fibroblast,epithelial,7.4807663,0.049871776252985,1.0
3540,13,fibroblast,immune,14.960223,0.0997348204255104,1.0
5333,536,fibroblast,epithelial,7.48008,0.04986720159649849,1.0
3374,3342,fibroblast,immune,14.94927,0.09966180473566055,1.0
5631,5629,fibroblast,epithelial,14.946888,0.09964592009782791,1.0
3814,167,fibroblast,immune,14.936269,0.09957512468099594,1.0
4804,4805,fibroblast,epithelial,7.7094736,0.05139648914337158,1.0
52,5274,fibroblast,epithelial,14.93176,0.09954506903886795,1.0
3639,5228,fibroblast,immune,14.918437,0.09945624321699142,1.0
43,3298,fibroblast,epithelial,8.951811,0.059678737074136734,1.0
4880,4943,fibroblast,epithelial,7.450495,0.04966996610164642,1.0
6073,6080,fibroblast,immune,14.898927,0.09932617843151093,1.0
3257,3256,fibroblast,epithelial,7.435118,0.04956745356321335,1.0
2320,2322,fibroblast,epithelial,14.866809,0.09911205619573593,1.0
3746,3745,fibroblast,immune,14.865983,0.0991065502166748,1.0
3812,167,fibroblast,immune,14.840356,0.09893570840358734,1.0
6291,6297,fibroblast,immune,14.838495,0.09892330318689346,1.0
6811,6809,fibroblast,immune,14.826066,0.09884043782949448,1.0
3995,3992,fibroblast,immune,14.805616,0.09870410710573196,1.0
4104,4107,fibroblast,epithelial,14.80257,0.09868380427360535,1.0
3608,3612,fibroblast,epithelial,7.400491,0.04933660849928856,1.0
2362,7060,fibroblast,immune,14.780919,0.09853946417570114,1.0
5213,69,fibroblast,immune,14.779822,0.09853214770555496,1.0
3621,276,fibroblast,epithelial,14.76396,0.09842640161514282,1.0
3841,204,fibroblast,epithelial,14.75601,0.0983733981847763,1.0
6126,6870,fibroblast,immune,14.743977,0.09829317778348923,1.0
1706,6140,fibroblast,epithelial,14.71029,0.09806860238313675,1.0
3829,3810,fibroblast,immune,14.704914,0.09803275763988495,1.0
6032,6031,fibroblast,immune,14.674106,0.09782736748456955,1.0
3513,3314,fibroblast,immune,14.670175,0.09780116379261017,1.0
2925,5128,fibroblast,immune,14.669759,0.09779839217662811,1.0
3617,3616,fibroblast,immune,14.636988,0.09757991880178452,1.0
5077,2789,fibroblast,epithelial,14.635458,0.09756971895694733,1.0
7052,7060,fibroblast,immune,14.626024,0.09750682860612869,1.0
4008,4012,fibroblast,immune,7.667651,0.0511176735162735,1.0
5798,2973,fibroblast,epithelial,14.600836,0.09733890742063522,1.0
5177,5178,fibroblast,epithelial,14.5657835,0.09710521996021271,1.0
5344,2953,fibroblast,epithelial,14.560532,0.09707020968198776,1.0
6099,6121,fibroblast,immune,14.545506,0.09697003662586212,1.0
5012,3266,fibroblast,epithelial,14.535363,0.09690242260694504,1.0
756,754,fibroblast,epithelial,7.2648153,0.04843210056424141,1.0
3413,216,fibroblast,immune,14.522712,0.09681808203458786,1.0
3514,3315,fibroblast,immune,14.522552,0.0968170091509819,1.0
3545,3923,fibroblast,epithelial,12.191332,0.08127554506063461,1.0
5514,3268,fibroblast,epithelial,14.5082855,0.09672190248966217,1.0
5338,5337,fibroblast,immune,14.504056,0.09669370949268341,1.0
4793,4775,fibroblast,epithelial,14.503665,0.09669110178947449,1.0
6293,6295,fibroblast,immune,14.502789,0.0966852605342865,1.0
6483,6428,fibroblast,epithelial,14.488194,0.09658796340227127,1.0
3693,3688,fibroblast,immune,14.47913,0.09652753174304962,1.0
6651,6695,fibroblast,epithelial,7.2273135,0.04818208888173103,1.0
3413,3398,fibroblast,immune,14.45184,0.09634560346603394,1.0
4905,2799,fibroblast,epithelial,7.224817,0.048165444284677505,1.0
4804,4798,fibroblast,epithelial,7.22313,0.04815420135855675,1.0
6091,6094,fibroblast,immune,7.2197957,0.048131972551345825,1.0
3428,3429,fibroblast,immune,14.42042,0.09613613039255142,1.0
3406,3344,fibroblast,immune,14.407236,0.09604824334383011,1.0
3617,5236,fibroblast,immune,14.405099,0.0960339903831482,1.0
3310,3298,fibroblast,epithelial,7.200327,0.048002179712057114,1.0
6482,1111,fibroblast,epithelial,14.399733,0.09599822014570236,1.0
4442,249,fibroblast,epithelial,14.332506,0.095550037920475,1.0
3792,3791,fibroblast,immune,14.3111515,0.09540767967700958,1.0
3868,3887,fibroblast,epithelial,14.310364,0.09540242701768875,1.0
4088,3268,fibroblast,epithelial,14.304967,0.0953664481639862,1.0
7127,3854,fibroblast,epithelial,14.297857,0.09531904757022858,1.0
5810,5750,fibroblast,epithelial,14.296337,0.09530891478061676,1.0
6450,6449,fibroblast,immune,14.272501,0.09515000879764557,1.0
6796,6797,fibroblast,immune,14.264382,0.09509588032960892,1.0
6844,2381,fibroblast,immune,14.229153,0.09486101567745209,1.0
3358,3348,fibroblast,immune,14.217039,0.09478025883436203,1.0
6283,6280,fibroblast,immune,14.195276,0.09463517367839813,1.0
5277,5280,fibroblast,epithelial,14.185076,0.09456717222929001,1.0
4945,4943,fibroblast,epithelial,8.895588,0.05930392071604729,1.0
337,348,fibroblast,epithelial,7.079782,0.047198545187711716,1.0
450,4429,fibroblast,epithelial,7.0774827,0.04718321934342384,1.0
3760,3902,fibroblast,immune,14.152506,0.09435003995895386,1.0
6069,1856,fibroblast,epithelial,14.150915,0.09433943778276443,1.0
5238,5236,fibroblast,immune,14.146201,0.09430801123380661,1.0
4964,4957,fibroblast,immune,14.126214,0.09417475759983063,1.0
4451,246,fibroblast,epithelial,14.119126,0.09412750601768494,1.0
4008,4016,fibroblast,immune,14.114709,0.0940980613231659,1.0
3909,170,fibroblast,immune,14.112604,0.09408402442932129,1.0
179,3452,fibroblast,epithelial,7.045807,0.04697204753756523,1.0
2792,4899,fibroblast,epithelial,14.06004,0.09373360127210617,1.0
3976,3975,fibroblast,immune,14.033888,0.09355925023555756,1.0
3763,3826,fibroblast,immune,14.020488,0.09346991777420044,1.0
27,33,fibroblast,epithelial,14.019904,0.09346602857112885,1.0
6791,6821,fibroblast,immune,14.013307,0.0934220477938652,1.0
5336,518,fibroblast,epithelial,13.972634,0.09315089881420135,1.0
3763,167,fibroblast,immune,13.970107,0.09313404560089111,1.0
6043,6041,fibroblast,epithelial,13.96544,0.09310293197631836,1.0
5239,69,fibroblast,immune,13.964809,0.0930987298488617,1.0
3509,3382,fibroblast,immune,13.9606905,0.09307126700878143,1.0
3394,3432,fibroblast,immune,13.935888,0.0929059237241745,1.0
3792,3790,fibroblast,epithelial,13.930602,0.09287068247795105,1.0
5966,5972,fibroblast,epithelial,8.703577,0.0580238476395607,1.0
3647,3646,fibroblast,epithelial,8.286087,0.05524057894945145,1.0
3993,4012,fibroblast,immune,6.947869,0.04631912708282471,1.0
3362,3342,fibroblast,immune,13.886305,0.09257536381483078,1.0
3687,3694,fibroblast,immune,13.884706,0.09256470203399658,1.0
4451,249,fibroblast,epithelial,13.8748255,0.09249883890151978,1.0
3970,3546,fibroblast,immune,13.868816,0.09245877712965012,1.0
3652,14,fibroblast,immune,13.830649,0.09220433235168457,1.0
4113,4112,fibroblast,epithelial,7.2861123,0.04857408255338669,1.0
6003,6295,fibroblast,immune,13.803468,0.09202311933040619,1.0
3439,3440,fibroblast,immune,13.781982,0.09187988191843033,1.0
6429,1114,fibroblast,epithelial,13.76271,0.09175139665603638,1.0
3423,185,fibroblast,immune,13.76057,0.09173712879419327,1.0
5287,5310,fibroblast,immune,13.758388,0.09172258526086807,1.0
3986,3992,fibroblast,immune,13.758349,0.09172233194112778,1.0
6291,6290,fibroblast,immune,13.73855,0.09159033745527267,1.0
6853,6869,fibroblast,immune,13.737008,0.09158005565404892,1.0
3914,3930,fibroblast,immune,13.70867,0.09139113128185272,1.0
3610,3597,fibroblast,epithelial,6.8526497,0.0456843301653862,1.0
5973,1779,fibroblast,immune,13.689912,0.09126608073711395,1.0
5230,5259,fibroblast,immune,13.666749,0.09111166000366211,1.0
3752,3750,fibroblast,immune,13.661932,0.09107954800128937,1.0
3709,3703,fibroblast,epithelial,13.6482935,0.09098862111568451,1.0
3701,3698,fibroblast,immune,13.621934,0.09081289172172546,1.0
4428,4429,fibroblast,epithelial,13.549191,0.09032794088125229,1.0
3862,3865,fibroblast,immune,13.543787,0.09029190987348557,1.0
7058,7061,fibroblast,immune,6.769016,0.045126773416996,1.0
4904,2927,fibroblast,epithelial,13.53164,0.0902109369635582,1.0
6815,6821,fibroblast,immune,13.500973,0.09000648558139801,1.0
3335,3316,fibroblast,immune,13.489632,0.08993087708950043,1.0
4793,4792,fibroblast,epithelial,13.483672,0.08989115059375763,1.0
4090,2850,fibroblast,epithelial,13.479566,0.08986376971006393,1.0
3989,3988,fibroblast,immune,13.476426,0.08984284102916718,1.0
3970,18,fibroblast,immune,13.464785,0.08976522833108902,1.0
3498,3493,fibroblast,immune,13.461746,0.08974497765302658,1.0
3921,3919,fibroblast,immune,13.455499,0.08970332145690918,1.0
3492,3493,fibroblast,immune,13.454127,0.08969417959451675,1.0
3413,194,fibroblast,immune,13.395005,0.08930003643035889,1.0
3699,3977,fibroblast,immune,13.391291,0.08927527070045471,1.0
2418,2417,fibroblast,epithelial,6.690243,0.044601619243621826,1.0
3496,3493,fibroblast,immune,13.376783,0.08917855471372604,1.0
6876,2373,fibroblast,immune,13.376343,0.08917561918497086,1.0
6963,2526,fibroblast,epithelial,13.358451,0.0890563428401947,1.0
5215,69,fibroblast,immune,13.35806,0.08905373513698578,1.0
6005,6295,fibroblast,immune,13.333568,0.0888904482126236,1.0
6915,6917,fibroblast,epithelial,6.6511726,0.04434115067124367,1.0
6450,6451,fibroblast,immune,13.301507,0.08867671340703964,1.0
5338,5326,fibroblast,immune,13.289659,0.08859772235155106,1.0
6804,6809,fibroblast,immune,13.287787,0.0885852500796318,1.0
3722,3719,fibroblast,epithelial,13.272004,0.08848002552986145,1.0
3924,3923,fibroblast,epithelial,10.950891,0.07300593703985214,1.0
182,183,fibroblast,epithelial,6.6290007,0.044193338602781296,1.0
4420,424,fibroblast,epithelial,13.249368,0.08832912147045135,1.0
5747,5748,fibroblast,epithelial,13.248648,0.08832431584596634,1.0
4116,2838,fibroblast,epithelial,13.242274,0.08828182518482208,1.0
3775,3781,fibroblast,immune,13.233398,0.08822265267372131,1.0
3753,3750,fibroblast,immune,13.191215,0.08794143050909042,1.0
3659,3658,fibroblast,immune,13.175912,0.08783940970897675,1.0
3422,185,fibroblast,immune,13.16463,0.0877641960978508,1.0
6069,6182,fibroblast,epithelial,13.163319,0.08775545656681061,1.0
4456,274,fibroblast,epithelial,13.162339,0.0877489298582077,1.0
3970,3928,fibroblast,immune,13.131758,0.08754505217075348,1.0
6115,6118,fibroblast,epithelial,13.120851,0.0874723345041275,1.0
5078,2861,fibroblast,epithelial,13.117873,0.0874524861574173,1.0
3446,3429,fibroblast,immune,13.112748,0.0874183177947998,1.0
3323,177,fibroblast,immune,13.096374,0.08730915933847427,1.0
4113,7133,fibroblast,epithelial,6.540321,0.04360213875770569,1.0
4097,4130,fibroblast,epithelial,13.070574,0.08713715523481369,1.0
5287,5311,fibroblast,epithelial,13.068336,0.08712223917245865,1.0
3395,3432,fibroblast,immune,13.068005,0.08712003380060196,1.0
5227,3618,fibroblast,immune,13.063221,0.08708813786506653,1.0
7046,7045,fibroblast,immune,13.044135,0.08696090430021286,1.0
3311,229,fibroblast,immune,13.028608,0.0868573859333992,1.0
2920,2918,fibroblast,epithelial,13.027562,0.08685041218996048,1.0
6443,6442,fibroblast,epithelial,6.5089073,0.043392714112997055,1.0
6438,6440,fibroblast,epithelial,12.985715,0.08657143265008926,1.0
3318,3440,fibroblast,immune,12.984643,0.08656428754329681,1.0
4837,3719,fibroblast,epithelial,12.967575,0.0864505022764206,1.0
6452,6451,fibroblast,immune,12.962224,0.08641482889652252,1.0
5212,5211,fibroblast,immune,12.961483,0.08640988916158676,1.0
3337,221,fibroblast,immune,12.957174,0.08638115972280502,1.0
3746,3743,fibroblast,immune,12.954805,0.08636537194252014,1.0
1852,1850,fibroblast,epithelial,12.933335,0.08622223883867264,1.0
4705,329,fibroblast,epithelial,12.928542,0.08619028329849243,1.0
6849,6869,fibroblast,immune,12.906036,0.08604024350643158,1.0
6159,6869,fibroblast,immune,12.904389,0.08602926135063171,1.0
1926,5075,fibroblast,epithelial,12.899754,0.08599835634231567,1.0
2369,2371,fibroblast,epithelial,6.439324,0.042928826063871384,1.0
3827,3830,fibroblast,immune,12.878089,0.0858539268374443,1.0
6496,6494,fibroblast,immune,12.858717,0.08572477847337723,1.0
3927,4059,fibroblast,immune,12.858455,0.08572303503751755,1.0
3907,3912,fibroblast,immune,12.85716,0.08571439981460571,1.0
3542,3928,fibroblast,immune,12.854625,0.08569750189781189,1.0
7124,4014,fibroblast,immune,12.852684,0.08568456023931503,1.0
4700,4699,fibroblast,epithelial,6.424427,0.04282951354980469,1.0
257,4653,fibroblast,epithelial,12.83577,0.08557179570198059,1.0
5344,5197,fibroblast,immune,12.8292885,0.08552858978509903,1.0
3346,3338,fibroblast,immune,12.813725,0.08542483299970627,1.0
7042,6793,fibroblast,immune,12.796818,0.085312120616436,1.0
6508,1182,fibroblast,epithelial,12.796142,0.08530761301517487,1.0
3321,3320,fibroblast,immune,12.790449,0.08526965975761414,1.0
6127,6118,fibroblast,epithelial,12.786454,0.08524303138256073,1.0
3337,3344,fibroblast,immune,12.780217,0.0852014496922493,1.0
3749,3772,fibroblast,immune,12.776342,0.08517561852931976,1.0
3909,3902,fibroblast,immune,12.772969,0.08515312522649765,1.0
6963,2371,fibroblast,epithelial,12.770994,0.08513996005058289,1.0
3311,3312,fibroblast,immune,12.763837,0.08509224653244019,1.0
3758,3757,fibroblast,immune,12.762097,0.08508064597845078,1.0
6036,1765,fibroblast,epithelial,12.757841,0.08505227416753769,1.0
3823,3824,fibroblast,immune,12.754875,0.08503250032663345,1.0
3335,3344,fibroblast,immune,12.726174,0.08484116196632385,1.0
4915,5297,fibroblast,epithelial,12.697113,0.08464741706848145,1.0
5242,5219,fibroblast,immune,12.6943,0.08462866395711899,1.0
3905,3765,fibroblast,immune,12.66696,0.08444640040397644,1.0
3615,3616,fibroblast,immune,12.661009,0.08440672606229782,1.0
3755,4023,fibroblast,immune,12.647986,0.08431991189718246,1.0
5225,78,fibroblast,immune,12.639851,0.08426567167043686,1.0
6073,6074,fibroblast,immune,12.604428,0.08402952551841736,1.0
3796,200,fibroblast,epithelial,12.575266,0.08383510261774063,1.0
3544,3931,fibroblast,immune,12.562311,0.08374874293804169,1.0
3768,3761,fibroblast,immune,12.561029,0.08374019712209702,1.0
3341,3338,fibroblast,immune,12.555472,0.08370315283536911,1.0
6866,6850,fibroblast,epithelial,7.3694344,0.049129560589790344,1.0
3756,3774,fibroblast,immune,12.528268,0.0835217833518982,1.0
3365,221,fibroblast,immune,12.526042,0.08350694924592972,1.0
4810,4808,fibroblast,epithelial,12.502052,0.08334701508283615,1.0
3768,3767,fibroblast,immune,12.470267,0.08313511312007904,1.0
2085,2086,fibroblast,epithelial,6.229447,0.04152964428067207,1.0
4441,4735,fibroblast,epithelial,6.2276425,0.04151761531829834,1.0
5377,5379,fibroblast,epithelial,6.225715,0.041504766792058945,1.0
3544,3546,fibroblast,immune,12.422758,0.08281838893890381,1.0
5234,5337,fibroblast,immune,12.41744,0.08278293907642365,1.0
3524,4002,fibroblast,immune,12.415823,0.0827721506357193,1.0
7159,7110,fibroblast,epithelial,12.370005,0.08246669918298721,1.0
6841,2381,fibroblast,immune,12.362552,0.08241701126098633,1.0
257,3626,fibroblast,epithelial,12.358784,0.0823918879032135,1.0
3317,3316,fibroblast,immune,12.329149,0.08219432830810547,1.0
6002,6001,fibroblast,immune,12.328454,0.08218969404697418,1.0
4705,331,fibroblast,epithelial,12.328381,0.08218920230865479,1.0
3346,3420,fibroblast,immune,12.312118,0.08208078145980835,1.0
3349,177,fibroblast,immune,12.304376,0.08202917128801346,1.0
3927,3930,fibroblast,immune,12.303048,0.08202031999826431,1.0
3519,3536,fibroblast,immune,12.291967,0.08194644749164581,1.0
