cell_index,cell_id,cell_type,x_centroid,y_centroid,node_prize
2361,elikeien-1,epithelial,727.4703369140625,628.9318237304688,0.0
2362,elkcjkpp-1,fibroblast,737.4683227539062,671.9071044921875,2.109958201646805
2363,elkdnpbk-1,fibroblast,745.8300170898438,717.1644287109375,2.4378538131713867
2366,elnkehkf-1,fibroblast,721.7129516601562,682.5930786132812,1.7849533557891846
2367,elobnlod-1,epithelial,730.4766845703125,678.8865356445312,0.0
2368,elonefme-1,epithelial,725.292236328125,646.0096435546875,0.48702460527420044
2369,elpdhdio-1,fibroblast,716.5304565429688,661.021240234375,0.0
2370,elpdhgpo-1,epithelial,725.5427856445312,651.9727172851562,0.0
2371,elpejifl-1,epithelial,719.1024169921875,655.1178588867188,0.3368968367576599
2373,emabligi-1,immune,850.8456420898438,559.2549438476562,1.1227807998657227
2374,emadkppf-1,fibroblast,750.9293212890625,564.6340942382812,0.0
2375,embddanc-1,epithelial,744.9227905273438,557.6132202148438,0.0
2378,emdedepo-1,fibroblast,820.592529296875,679.0609130859375,2.553060531616211
2379,emdgccbp-1,fibroblast,824.1320190429688,660.6689453125,2.1540441513061523
2380,emebahpe-1,immune,843.9911499023438,633.8872680664062,2.2311573028564453
2381,emebilpj-1,immune,849.4568481445312,624.5408935546875,0.6707601547241211
2382,emeblhha-1,fibroblast,727.736083984375,616.935546875,0.0
2383,emegbgbo-1,epithelial,733.4800415039062,622.734619140625,0.43724679946899414
2386,emgeeclb-1,epithelial,724.0880126953125,606.5282592773438,0.5650189518928528
2388,emglkfmc-1,epithelial,723.6412963867188,595.56982421875,0.30138957500457764
2391,emjlnndk-1,epithelial,743.853515625,606.3512573242188,1.3110936880111694
2394,emoelkhn-1,epithelial,649.473876953125,483.6316528320313,0.2550831437110901
2395,enakjomc-1,epithelial,651.174072265625,490.99609375,0.3638850450515747
2401,enceppmj-1,epithelial,649.387939453125,535.87451171875,0.5650297403335571
2412,eniplobg-1,fibroblast,618.60009765625,741.9462890625,0.0
2413,enjfapmb-1,epithelial,625.9237670898438,716.56982421875,0.5767396688461304
2417,enkbjbmp-1,epithelial,634.900390625,665.1937866210938,0.6910810470581055
2418,enkddbad-1,fibroblast,629.5733642578125,661.1463012695312,0.0
2419,enkeaelp-1,epithelial,626.3441162109375,654.0682983398438,0.0
2420,enlamana-1,epithelial,631.9882202148438,644.6114501953125,0.36997881531715393
2427,enonpppf-1,epithelial,651.6746215820312,714.5055541992188,0.32188645005226135
2428,enpijdbj-1,epithelial,636.4058227539062,738.7020263671875,0.0
2429,enppndni-1,epithelial,637.3511962890625,726.7702026367188,0.3778371810913086
2430,eoafhaam-1,epithelial,647.9100341796875,725.3422241210938,0.0
2431,eobmnnco-1,epithelial,651.1235961914062,685.93017578125,0.0
2432,eocflona-1,epithelial,657.9927978515625,705.5590209960938,0.762230396270752
2434,eockknbc-1,fibroblast,656.7141723632812,673.8081665039062,0.0
2437,eoeklghd-1,epithelial,638.1729736328125,653.0365600585938,0.0
2438,eoeommcl-1,epithelial,645.1829833984375,669.3317260742188,0.0
2445,eoheockj-1,epithelial,592.7077026367188,658.7327270507812,0.3351691961288452
2446,eohkmkea-1,fibroblast,598.830078125,673.9974365234375,0.0
2447,eoigkmna-1,epithelial,591.8402099609375,668.144775390625,0.0
2459,eooghpfh-1,fibroblast,611.5347290039062,673.6204833984375,0.0
2460,eoohnmof-1,epithelial,619.7470703125,670.5807495117188,0.0
2465,epbcaagj-1,epithelial,602.386962890625,621.4569091796875,0.41126811504364014
2482,epmioboj-1,epithelial,629.2611694335938,510.8274841308594,0.41384387016296387
2485,epnbdelc-1,epithelial,613.53173828125,541.8074951171875,0.4000852704048157
2487,epolglha-1,fibroblast,619.5536499023438,533.7857055664062,0.0
2488,eppdbaia-1,epithelial,631.1382446289062,529.5330810546875,0.900078535079956
2489,eppnelfb-1,epithelial,635.3690795898438,546.7462158203125,0.8502756357192993
2490,faajadlg-1,epithelial,638.3816528320312,534.8421630859375,0.0
2492,fadiedlm-1,epithelial,609.1900024414062,502.2933044433594,0.9056112766265869
2493,fadlfpbi-1,epithelial,618.40673828125,519.3159790039062,0.31036269664764404
2511,faknglpb-1,epithelial,671.6361083984375,718.537841796875,0.4191546142101288
2512,falehcmo-1,fibroblast,659.2457885742188,724.4830322265625,0.0
2514,fanbanbd-1,epithelial,669.1993408203125,703.0345458984375,0.0
2516,fandlnpi-1,epithelial,679.97021484375,719.400390625,0.4851425290107727
2517,fanghkje-1,epithelial,660.6981201171875,742.5546875,0.46555960178375244
2518,fanlcngj-1,epithelial,670.9814453125,740.0809326171875,0.38611900806427
2519,fanodapj-1,epithelial,677.887451171875,732.6531982421875,0.355093777179718
2520,fanoloom-1,epithelial,687.0982055664062,724.2459106445312,1.6376806497573853
2521,faodcibh-1,epithelial,685.4230346679688,689.0894775390625,0.0
2523,fapnncmk-1,fibroblast,677.4898071289062,708.0384521484375,0.4272647202014923
2524,fbaeephg-1,fibroblast,680.2977905273438,697.4000244140625,0.0
2525,fbceophl-1,epithelial,697.1405029296875,632.477783203125,0.7677963972091675
2526,fbdciapj-1,epithelial,702.8737182617188,656.5934448242188,0.3987964987754822
2527,fbddagmc-1,epithelial,688.8699951171875,643.9840087890625,0.8081122636795044
2529,fbeckpjd-1,epithelial,692.9012451171875,638.2469482421875,0.38837742805480957
2535,fbgedfcg-1,epithelial,699.0847778320312,686.8080444335938,0.27090659737586975
2536,fbghbaec-1,epithelial,708.276123046875,676.5101318359375,0.0
2537,fbgnnpdk-1,epithelial,690.8204345703125,651.9246826171875,0.0
2538,fbhngkgl-1,fibroblast,694.0960693359375,677.0598754882812,0.0
2540,fbiokgjh-1,fibroblast,692.2465209960938,661.1716918945312,0.0
2547,fbkpmamg-1,epithelial,666.1314697265625,664.4566650390625,0.47779127955436707
2552,fbnbnncc-1,epithelial,680.633544921875,656.3621215820312,0.43635833263397217
2554,fbnfgmjl-1,epithelial,693.568359375,625.7289428710938,0.8392208218574524
2564,fcaiponk-1,epithelial,674.7923583984375,592.1748046875,0.6776556372642517
2569,fceplakj-1,epithelial,700.4767456054688,571.8592529296875,0.3210863471031189
2570,fcfboppn-1,epithelial,714.37890625,549.8748168945312,0.0
2571,fcfgakde-1,epithelial,707.9747314453125,546.50390625,1.2302627563476562
2596,fdfbodjm-1,epithelial,683.4971923828125,327.5511169433594,0.6183987259864807
2597,fdffpodc-1,epithelial,670.7160034179688,325.06988525390625,0.0
2609,fdpcdbcm-1,epithelial,689.9923095703125,329.79302978515625,0.8461677432060242
2614,fednollb-1,epithelial,709.5501708984375,454.4267883300781,0.510019063949585
2621,feihbbpn-1,epithelial,707.8004760742188,359.9298095703125,0.3466895520687103
2623,fejecaag-1,epithelial,717.4048461914062,371.7703247070313,0.6817231774330139
2624,fejfgkln-1,epithelial,714.906494140625,364.82330322265625,0.0
2629,felfkncf-1,epithelial,618.266845703125,307.3753662109375,0.0
2630,felfnipl-1,fibroblast,626.3720703125,300.7635498046875,0.0
2631,felplpno-1,epithelial,604.3428344726562,327.07110595703125,0.0
2632,femfcgnl-1,epithelial,596.3744506835938,334.9295654296875,0.0
2642,fepnolbh-1,epithelial,650.8843994140625,315.97332763671875,0.0
2649,ffanmjhe-1,epithelial,640.1634521484375,463.6016540527344,0.6275851726531982
2652,ffbnbkno-1,epithelial,650.2754516601562,469.7397766113281,0.0
2662,fffpkgdn-1,epithelial,596.4896850585938,348.19415283203125,0.35562923550605774
2666,ffjfknao-1,epithelial,593.6171875,408.5005493164063,0.39181554317474365
2667,ffjjbaag-1,fibroblast,603.6163940429688,406.3127136230469,0.0
2668,ffkckacm-1,epithelial,590.694580078125,397.4528198242188,0.0
2694,fgipchib-1,epithelial,838.2472534179688,399.9017639160156,0.43147987127304077
2696,fglfnicl-1,epithelial,843.9371337890625,345.2008972167969,1.3188366889953613
2700,fgoadeod-1,epithelial,833.7867431640625,337.3498229980469,0.0
2701,fgoifafj-1,fibroblast,826.4974975585938,338.9066467285156,0.0
2702,fgpcpanc-1,epithelial,827.0869750976562,331.9107666015625,0.0
2703,fhaaencg-1,epithelial,842.1697387695312,329.3161926269531,0.6133175492286682
2716,fhgmapgo-1,epithelial,768.9693603515625,501.5154113769531,0.9971238374710083
2720,fhhgiokn-1,epithelial,766.9906616210938,508.6159057617188,0.6806589961051941
2725,fhjadbne-1,epithelial,789.9201049804688,506.6121520996094,0.6745560169219971
2726,fhjafefk-1,epithelial,798.9823608398438,501.1194152832031,0.42043769359588623
2730,fhlfkane-1,epithelial,802.5028686523438,465.44677734375,0.0
2733,fhmadkfp-1,epithelial,791.1055297851562,478.0110473632813,0.5445915460586548
2738,fhnfhnek-1,epithelial,831.0859375,454.0890502929688,0.5889894366264343
2739,fhnknkpc-1,epithelial,841.9370727539062,470.1264343261719,0.6090978980064392
2740,fhnnojfn-1,fibroblast,840.1383056640625,476.7720947265625,0.5922011137008667
2744,fhpofong-1,epithelial,788.6853637695312,449.099365234375,0.0
2748,fiblclap-1,fibroblast,798.0901489257812,451.07806396484375,0.0
2756,fifgjkhb-1,fibroblast,752.53564453125,378.8317565917969,0.0
2757,fighjmnh-1,fibroblast,774.5069580078125,387.3372497558594,0.0
2758,fighlomm-1,epithelial,764.4911499023438,384.37451171875,0.9685263633728027
2759,figiofbi-1,epithelial,771.1963500976562,380.0525512695313,0.5439050197601318
2775,fiomjmgc-1,epithelial,435.8029174804688,55.499977111816406,0.4987155795097351
2777,fipjakob-1,epithelial,448.5821228027344,33.34328842163086,0.713738203048706
2779,fjahmkbd-1,fibroblast,458.4607238769531,34.61979293823242,0.0
2785,fjeibkbh-1,epithelial,400.5167846679688,217.3789825439453,0.0
2786,fjeofmki-1,epithelial,419.1560363769531,208.68472290039065,0.0
2789,fjhjgbdc-1,epithelial,453.2301940917969,247.16993713378903,0.3970401883125305
2791,fjihdobk-1,epithelial,426.9551696777344,200.3940887451172,0.5488052368164062
2792,fjimahpl-1,fibroblast,404.4981384277344,177.19979858398438,0.7444553971290588
2793,fjioojgb-1,epithelial,410.4832153320313,170.96652221679688,0.0
2798,fjnngpoh-1,fibroblast,441.7033081054688,150.5755615234375,1.8754761219024658
2799,fjodhldg-1,epithelial,433.296630859375,161.29359436035156,0.0
2800,fjogjjle-1,epithelial,450.7798461914063,158.12747192382812,0.7514270544052124
2805,fjpgkihc-1,fibroblast,526.28173828125,248.5624847412109,0.0
2816,fkgdaboa-1,epithelial,591.1080322265625,256.1048278808594,0.37467071413993835
2817,fkgkpkpi-1,fibroblast,587.2464599609375,238.5861968994141,0.0
2818,fkhefgnp-1,epithelial,577.5592041015625,238.7943420410156,0.4967176914215088
2827,fkkalncm-1,epithelial,570.6942138671875,410.2138671875,0.32028961181640625
2828,fkkccple-1,epithelial,577.3627319335938,396.3052368164063,0.27275049686431885
2830,fkklpgdh-1,fibroblast,547.8489379882812,358.6003112792969,0.0
2831,fklhemkk-1,epithelial,544.3278198242188,332.202392578125,0.3522510528564453
2834,fklmndpc-1,immune,522.4066162109375,371.131591796875,0.0
2838,fkodnngo-1,epithelial,565.2710571289062,378.3520202636719,0.5594708919525146
2839,fkofehfd-1,epithelial,571.9077758789062,371.8092346191406,0.0
2840,fkphbbno-1,epithelial,582.5987548828125,354.0362548828125,0.0
2850,flffacge-1,epithelial,570.8113403320312,308.9501342773437,0.4508867859840393
2852,flfnfdfj-1,epithelial,452.4558715820313,229.5408172607422,0.5890275835990906
2853,flfonmll-1,epithelial,450.40631103515625,237.39659118652344,0.5133049488067627
2854,flgageck-1,fibroblast,442.6221008300781,231.85711669921875,0.0
2859,flkiomoc-1,epithelial,461.6213989257813,265.5751953125,0.0
2861,fllilbok-1,epithelial,460.5556945800781,238.9970550537109,1.2138094902038574
2868,flolhpji-1,epithelial,490.0451354980469,371.2737121582031,0.3194962441921234
2869,flpbnoij-1,epithelial,487.6842956542969,358.305908203125,0.5290737152099609
2871,fmdafeje-1,epithelial,478.1335144042969,357.4664001464844,0.4605444073677063
2874,fmemgdec-1,epithelial,463.91839599609375,376.119140625,0.2637077271938324
2880,fmheoooo-1,epithelial,502.7251586914063,358.2079162597656,0.0
2881,fmhhcfom-1,epithelial,510.55767822265625,372.2026062011719,0.4357887804508209
2882,fmhmfmlf-1,epithelial,506.03363037109375,367.5792541503906,0.0
2887,fmkcknhe-1,epithelial,508.691650390625,411.1753845214844,0.8379006385803223
2904,fnemjdhm-1,epithelial,448.6317138671875,301.6099548339844,0.4087286591529846
2914,fnkahkkj-1,epithelial,442.6976318359375,177.3991241455078,0.3741517663002014
2918,fnkgkljk-1,epithelial,457.3573303222656,214.9006500244141,0.37520939111709595
2919,fnkicmfo-1,fibroblast,460.0672912597656,226.01585388183597,0.0
2920,fnkmbkfa-1,fibroblast,468.3966064453125,221.81814575195312,1.6381638050079346
2924,fnmciomf-1,epithelial,486.8351135253906,203.51702880859372,0.0
2925,fnncaepg-1,fibroblast,478.513427734375,215.9323883056641,1.9378674626350403
2926,fnnemlni-1,epithelial,443.01409912109375,200.75662231445312,0.33176037669181824
2927,fnngfhio-1,epithelial,447.4190368652344,216.8793029785156,0.6165151000022888
2930,foamgjbk-1,epithelial,533.2747802734375,84.68605041503906,0.0
2934,fobhkjpi-1,epithelial,532.6165161132812,219.55831909179688,0.22034716606140137
2936,focdpelh-1,epithelial,550.4091796875,230.4611053466797,0.0
2937,focjhkok-1,epithelial,536.4541015625,225.94488525390625,0.26968732476234436
2942,foebmnad-1,immune,539.4761962890625,151.78555297851562,1.3276740312576294
2943,foefaaco-1,fibroblast,497.1427917480469,41.8738899230957,0.0
2945,foflcnak-1,epithelial,486.1266174316406,163.23367309570312,0.0
2948,fohmeafa-1,epithelial,580.0132446289062,86.49397277832031,0.573675274848938
2951,foipakia-1,epithelial,558.910888671875,67.45756530761719,1.651513695716858
2953,fojcnbff-1,epithelial,569.9376831054688,109.93883514404295,0.8511579036712646
2957,fomdngdk-1,epithelial,488.8951721191406,19.788753509521484,0.5766440629959106
2959,fookneio-1,fibroblast,497.2573852539063,18.51886367797852,0.0
2960,foplofnp-1,epithelial,763.4075927734375,76.60257720947266,1.6245548725128174
2963,fpbhdlhg-1,epithelial,773.095947265625,95.91358947753906,0.19354218244552612
2966,fpcoigcn-1,fibroblast,763.8268432617188,68.35978698730469,0.0
2968,fpejakbm-1,epithelial,758.7343139648438,61.75511169433594,0.0
2969,fpekamgn-1,epithelial,781.44970703125,17.851736068725586,0.0
2970,fpfodfgi-1,fibroblast,777.1522827148438,26.679637908935547,0.0
2971,fpfonome-1,epithelial,786.5726928710938,8.832396507263184,0.48235321044921875
2973,fpgehioa-1,epithelial,761.4205322265625,51.85453414916992,0.40325286984443665
2975,fpglohjf-1,epithelial,761.1900024414062,42.71408081054688,0.5199077129364014
2980,fpjchmch-1,epithelial,864.3109130859375,87.26227569580078,0.40621769428253174
2994,fpochbal-1,epithelial,802.937744140625,35.34853744506836,0.0
2995,fpoknlip-1,epithelial,816.186767578125,43.436031341552734,0.0
2996,gaacailc-1,epithelial,808.8201293945312,43.08620071411133,0.0
3002,gacmhkch-1,epithelial,826.820556640625,45.69496154785156,0.4769183397293091
3021,gamongie-1,epithelial,816.0320434570312,117.83279418945312,0.33431124687194824
3035,gbdmfadh-1,epithelial,824.1229858398438,173.77459716796875,0.3267591595649719
3036,gbejbcif-1,epithelial,828.9373168945312,124.3975830078125,0.0
3039,gbfkpbml-1,epithelial,840.3483276367188,127.5429229736328,0.0
3040,gbgfedej-1,fibroblast,845.4656982421875,121.94343566894533,0.0
3058,gccnmndf-1,epithelial,825.2826538085938,195.5677490234375,0.6199804544448853
3074,gckofdmn-1,epithelial,858.94775390625,327.3726806640625,0.7020846605300903
3078,gclmompb-1,epithelial,816.6748046875,327.9832458496094,0.0
3089,gdchchgn-1,fibroblast,823.404296875,267.7477111816406,1.5343033075332642
3091,gdcojloi-1,epithelial,821.3844604492188,284.5869445800781,0.0
3092,gddacokc-1,epithelial,828.1906127929688,278.9275817871094,0.0
3101,gdgonoke-1,epithelial,816.9528198242188,291.5258178710937,0.3513127863407135
3102,gdhingjf-1,epithelial,810.9332885742188,299.16876220703125,0.0
3104,gdhphhif-1,epithelial,808.7233276367188,252.30101013183597,0.0
3105,gdjabacg-1,epithelial,816.596923828125,260.2118225097656,0.0
3112,gdofalgo-1,epithelial,807.3135986328125,235.79116821289065,0.7060023546218872
3114,gdolkfgd-1,epithelial,800.1607055664062,261.4750366210937,0.458901047706604
3121,gebldecc-1,epithelial,852.8873291015625,347.5165100097656,0.0
3124,gedddmpa-1,epithelial,828.59326171875,367.8778381347656,0.785283088684082
3125,gednicja-1,epithelial,828.7379150390625,488.6705322265625,1.8494170904159546
3126,gednmdhj-1,epithelial,826.0599975585938,516.37744140625,0.0
3127,geekcjld-1,epithelial,833.9326782226562,507.66162109375,0.0
3129,gegdibaj-1,epithelial,826.5205688476562,500.73046875,0.2922619581222534
3132,gehfoebo-1,epithelial,836.7127075195312,487.5298461914063,0.0
3138,gelgcldd-1,epithelial,824.3674926757812,440.1897277832031,0.0
3139,gelgfaek-1,epithelial,838.4337158203125,439.1056823730469,0.0
3143,genbmibn-1,epithelial,847.1946411132812,486.059326171875,0.3570127785205841
3145,gennogfm-1,epithelial,855.4672241210938,453.2333984375,0.4164544939994812
3148,gepeabni-1,epithelial,862.8391723632812,456.1842956542969,0.0
3151,gfakgclg-1,epithelial,836.04345703125,409.2521057128906,0.0
3153,gfaoipgj-1,epithelial,853.769775390625,404.2587890625,0.4293607771396637
3157,gfebphne-1,epithelial,803.3387451171875,369.4800720214844,0.42209017276763916
3160,gffddfgl-1,epithelial,809.8024291992188,362.8113098144531,0.0
3170,gfkcdkie-1,epithelial,584.7556762695312,29.85892868041992,0.0
3171,gfkhdlhn-1,epithelial,594.5835571289062,40.27838134765625,0.5389257669448853
3173,gflcjmjp-1,epithelial,658.3004760742188,24.010665893554688,1.1626511812210083
3180,gfpaefmb-1,epithelial,633.97900390625,47.96787643432617,0.0
3184,gfpkfnic-1,fibroblast,690.8394165039062,53.6795654296875,0.0
3185,gfppicoi-1,epithelial,701.4259033203125,108.68022918701172,0.6817231774330139
3186,gfppkaih-1,epithelial,685.65380859375,68.1018295288086,0.0
3195,ggellppc-1,fibroblast,712.789794921875,86.08056640625,2.1005635261535645
3196,ggfoffmd-1,fibroblast,725.3751220703125,80.52847290039062,0.0
3197,gggofpbd-1,epithelial,723.4690551757812,89.54932403564453,0.0
3198,gghedcfj-1,epithelial,716.351806640625,95.3509750366211,0.4556555449962616
3201,gghkiljl-1,epithelial,677.6278686523438,68.12950134277344,0.8124902248382568
3203,ggjdobfp-1,epithelial,602.7677612304688,128.3831329345703,0.0
3204,ggjfgacm-1,epithelial,601.15869140625,120.88816833496094,0.0
3205,ggjgocll-1,epithelial,598.9154663085938,115.7698974609375,0.0
3209,gglhgemb-1,epithelial,646.3497924804688,94.70487213134766,1.6016253232955933
3213,ggnedhbf-1,epithelial,770.7890625,209.9095458984375,0.0
3214,ggnonhee-1,epithelial,777.8768310546875,198.0073699951172,0.6126589179039001
3253,giafjiah-1,epithelial,698.7054443359375,188.5025177001953,0.3895166516304016
3255,gibjampp-1,epithelial,687.0196533203125,146.21469116210938,0.0
3256,gicepeba-1,epithelial,687.2589721679688,153.75318908691406,0.40746790170669556
3257,gicpikdm-1,fibroblast,689.8446655273438,160.72421264648438,0.0
3258,gidbkmgc-1,epithelial,677.7318115234375,187.67578125,0.3589511513710022
3260,giehgief-1,epithelial,659.5487670898438,292.53570556640625,0.4014589190483093
3261,gieihkgi-1,epithelial,659.2583618164062,282.20361328125,0.4096553325653076
3264,gigejlie-1,epithelial,647.8687744140625,289.8924255371094,1.4195300340652466
3266,gigjcooh-1,epithelial,618.3639526367188,253.1844482421875,0.27712488174438477
3268,gihfknbn-1,epithelial,600.0700073242188,283.7610168457031,0.3872448801994324
3269,gihhclkf-1,epithelial,606.7113037109375,277.48394775390625,0.6832132339477539
3270,giijpcgp-1,epithelial,609.42529296875,270.54833984375,0.39768603444099426
3271,giipkbee-1,epithelial,613.468994140625,263.0928649902344,0.29853367805480957
3274,gilfchlb-1,epithelial,704.3491821289062,216.2100524902344,0.3648872971534729
3279,gipclpjc-1,epithelial,690.2117919921875,240.20632934570312,0.29641982913017273
3282,gjabcked-1,epithelial,690.4798583984375,249.79010009765625,0.5069183111190796
3287,gjbknaim-1,epithelial,632.7273559570312,199.37242126464844,0.47599613666534424
3288,gjccegmc-1,epithelial,641.0233764648438,200.6626892089844,0.3466895520687103
3290,gjdmgpbn-1,epithelial,653.1808471679688,182.54774475097656,0.37205392122268677
3292,gjebkpbe-1,epithelial,647.0451049804688,182.16729736328125,0.0
3297,gjflocbg-1,fibroblast,8.011733055114746,251.1448974609375,2.48166561126709
3298,gjhmklhg-1,epithelial,29.10335731506348,287.34112548828125,0.6435680389404297
3300,gjjchpdg-1,epithelial,5.363114833831787,289.1950378417969,0.546227216720581
3303,gjlodpmm-1,epithelial,13.532395362854004,284.5277404785156,0.0
3304,gjmbanen-1,epithelial,37.81528472900391,326.2082214355469,0.0
3310,gjpiffol-1,fibroblast,22.180683135986328,285.36090087890625,0.0
3311,gkaigomn-1,fibroblast,72.03123474121094,425.6834411621094,2.0752410888671875
3312,gkcaoogb-1,immune,77.80839538574219,437.0650024414063,2.465454578399658
3313,gkcffnil-1,immune,71.99850463867188,433.6296081542969,2.012176513671875
3314,gkcgcgna-1,immune,82.05762481689453,429.4384765625,0.7940970659255981
3315,gkcjjnco-1,immune,78.35628509521484,447.4822082519531,1.2233251333236694
3316,gkcknoch-1,immune,72.74144744873047,452.796630859375,1.7013888359069824
3317,gkdegflj-1,fibroblast,85.02144622802734,453.89642333984375,4.229262113571167
3318,gkdjekhe-1,fibroblast,58.818603515625,456.9333801269531,5.315639495849609
3319,gkdojdif-1,fibroblast,109.618408203125,511.35491943359375,3.527322292327881
3320,gkeoelgf-1,immune,116.05889129638672,527.9160766601562,0.5411708354949951
3321,gkepnijm-1,fibroblast,117.94735717773438,515.2658081054688,5.320961236953735
3322,gkfgaamm-1,fibroblast,115.55582427978516,505.7517700195313,2.674772024154663
3323,gkficjdo-1,fibroblast,120.55563354492188,568.6345825195312,4.143050193786621
3324,gkghmcjg-1,fibroblast,110.6596221923828,563.447265625,4.126174092292786
3325,gkgkdhbk-1,fibroblast,139.44064331054688,547.9832763671875,2.5636439323425293
3326,gkgnbeaa-1,fibroblast,146.8560791015625,549.39111328125,2.2876904010772705
3327,gkgpjiic-1,fibroblast,136.71585083007812,561.78369140625,4.9811742305755615
3328,gkidinjo-1,fibroblast,126.81488037109376,528.971435546875,3.587785005569458
3329,gkidkkne-1,fibroblast,142.03648376464844,535.1360473632812,4.495977878570557
3330,gkifggng-1,fibroblast,132.731689453125,540.0299072265625,2.976380944252014
3331,gkijlfia-1,fibroblast,112.66514587402344,550.21142578125,2.2675721645355225
3332,gkipimnn-1,fibroblast,121.29341888427734,558.2376098632812,4.187970161437988
3333,gkjagcea-1,fibroblast,133.0314178466797,556.4139404296875,3.925005555152893
3334,gkkbjgmh-1,fibroblast,128.8481903076172,551.0016479492188,3.0864981412887573
3335,gkkhefil-1,fibroblast,70.75882720947266,466.1397705078125,0.8685906529426575
3336,gkkmkgig-1,immune,81.26998901367188,477.1485290527344,1.4957225322723389
3337,gklhhbjj-1,fibroblast,76.23777770996094,472.1470947265625,2.7262234687805176
3338,gklhlgmf-1,immune,74.3127212524414,515.9925537109375,1.7358992099761963
3339,gkmealcf-1,fibroblast,79.31934356689453,534.7164916992188,4.1850175857543945
3340,gkmoejoa-1,fibroblast,70.03146362304688,527.0556030273438,3.3434407711029053
3341,gknjlcpe-1,fibroblast,84.23265838623047,523.68896484375,4.9519219398498535
3342,gkodadnn-1,immune,80.8603515625,495.396240234375,1.0464296340942383
3344,gkpankjh-1,immune,64.51020050048828,477.2262573242188,2.5330796241760254
3345,gkpkdnjf-1,fibroblast,62.32529067993164,536.9302368164062,2.2981314659118652
3346,gkpkegli-1,fibroblast,63.70941925048828,508.7980041503906,4.200560092926025
3347,gkplfohi-1,immune,64.26122283935547,484.2691955566406,1.1626511812210083
3348,gkplhokk-1,immune,81.05996704101562,553.3753051757812,2.5480146408081055
3349,gkpmgkea-1,fibroblast,102.67191314697266,562.0490112304688,2.912788689136505
3350,glaeamcl-1,immune,92.3549575805664,563.5631103515625,0.9321935176849365
3351,glagejdo-1,immune,97.7117156982422,546.6345825195312,2.1150097846984863
3352,glaghpdp-1,fibroblast,106.7723388671875,522.4263916015625,0.0
3353,glalnhah-1,immune,104.0344009399414,542.0206298828125,2.2562150955200195
3354,glbemkoe-1,immune,103.41275787353516,533.3453979492188,2.1579906940460205
3357,gldenoin-1,fibroblast,90.22062683105467,519.0614624023438,2.48166561126709
3358,gldnldom-1,fibroblast,88.25416564941406,541.1128540039062,1.9423949718475342
3359,gleilldi-1,immune,97.90081787109376,529.6674194335938,0.0
3360,glfgaooa-1,fibroblast,98.25602722167967,511.32470703125,2.3427696228027344
3361,glfkppie-1,fibroblast,96.99412536621094,517.609130859375,2.239130973815918
3362,glggacef-1,fibroblast,87.68175506591797,507.4916076660156,2.6128196716308594
3363,glgiopee-1,immune,102.22557830810548,476.4460754394531,1.033873438835144
3364,glgjejna-1,fibroblast,96.6047592163086,461.266845703125,4.549530982971191
3365,glgpihlk-1,fibroblast,93.48624420166016,470.1607360839844,1.9991894960403442
3366,glihbfbo-1,fibroblast,118.6777114868164,461.3974914550781,2.342247426509857
3367,glimcknc-1,immune,108.10337829589844,480.2430114746094,1.1626511812210083
3368,glioaopi-1,fibroblast,111.4256591796875,470.26123046875,4.861915588378906
3369,gljalkfk-1,fibroblast,119.53125,480.9516296386719,4.756237745285034
3370,gljbjfcg-1,fibroblast,111.62193298339844,500.32177734375,3.5935181379318237
3371,gljlmnnb-1,fibroblast,139.98402404785156,506.3254699707031,5.390681266784668
3372,gljlolij-1,fibroblast,134.11007690429688,491.5182800292969,3.991798996925354
3373,glkkpnmk-1,fibroblast,118.85006713867188,493.2384643554688,2.846853256225586
3374,glkodfkg-1,fibroblast,95.76764678955078,494.2767639160156,4.452450275421143
3375,glmgdaei-1,fibroblast,105.18255615234376,488.1237182617188,5.015467405319214
3376,glmipmep-1,fibroblast,102.78225708007812,502.8914184570313,4.725461006164551
3377,glmjiahc-1,fibroblast,129.57501220703125,461.3572387695313,3.4407862424850464
3378,glmkknce-1,fibroblast,133.3463897705078,475.1441955566406,2.417543649673462
3379,glmlfmih-1,fibroblast,150.13677978515625,471.3234558105469,3.323008179664612
3380,gloegogm-1,immune,144.17469787597656,469.6915893554688,2.1861138343811035
3381,glpaeein-1,fibroblast,137.4202880859375,466.4003601074219,3.669424057006836
3382,glpbagih-1,immune,135.09756469726562,460.4463195800781,1.508804440498352
3383,gmbjdgkp-1,fibroblast,5.270034790039063,385.42584228515625,2.6060631275177
3384,gmbpaocl-1,epithelial,10.737342834472656,382.7792663574219,0.6056002974510193
3386,gmchgpdd-1,epithelial,15.960576057434082,380.15869140625,0.7687524557113647
3394,gmgfnign-1,fibroblast,22.54708480834961,490.0902404785156,2.23457670211792
3395,gmgopdpm-1,fibroblast,13.885893821716309,495.9272766113281,2.3369174003601074
3397,gminkdgl-1,immune,7.322596073150635,556.36083984375,1.1745904684066772
3398,gmjfhnfg-1,immune,12.227930068969728,565.9974365234375,1.019517421722412
3399,gmjgaope-1,immune,16.102346420288086,556.0872802734375,1.338412880897522
3405,gmladbbg-1,fibroblast,26.76464462280273,454.7377624511719,3.195032060146332
3406,gmlceeni-1,fibroblast,55.35781478881836,466.099609375,4.532670974731445
3407,gmlojfck-1,immune,28.97003936767578,464.4949340820313,1.0388281345367432
